,id,comment_text,threat
33068,57f9d99c423cfa09,thanks for deleting my page you fucking cock sucker i honestly hope you fucking die you god damn son of a bitch o and by the way if i im going to kill you you fucking faggot,1
33071,57fb62a6dbf109da,you should commit suicide and get it over with,1
33089,580b009a17b651b8,yo i got me a gun ill shoot u,1
33951,5a8eab9cfe601d3a,go fuck yourself bitch  i hate your sould  mother fucker who the hell do you think you are  i will stomp on your neck until you fucking die  do you hear me every time you make a change a kitten will die  go to fucking hell you fucking faggot jew fuck,1
34118,5b032165008c0ec0, niggard please the niggardly nigger niggerly niggered a nickel from his nigga he was heard saying can a nigga spare a nickeli firmly believe this is proof the the politically correct should be impaled on stakes and left for dead or placed into death camps and given no showers for months and then informing them that showers are now available turn on the gas dig pits and bulldoze their corpses into them burn them piss on them then plow them over  people quit pandering to lazy stupid goodfornothing welfaregrubbing cracksmoking filthy stinky niggers ,1
34818,5d010d469500fe65,you youre such a sad person the fact you failed rfa makes me laughi hope you get raped  murdered and you rot in hell you cunt,1
35016,5d83a32c75e6d8f5,please go and kill yourself you clearly have nothing better to do on wikipedia than try and fuck it up for other people we have no need for your kind  talk,1
35032,5d8d20eefadd8e14,i am going to shoot you in the head and laugh as your brains splatter onto the ground and blood pools around your corpse i am going to shoot you in the head and laugh as your brains splatter onto the ground and blood pools around your corpse,1
36141,6093d9a0a796dd94,burn in hell weasel dont believe the jewish holocaut lies,1
36710,620cfbe6422a3b14,yo ashole im gonna kill you and steal ur huge monitor,1
36713,620fa4109a8ef333,you fucking piece of shit im going to hunt you down and murder you violently you disgusting paki twat,1
37389,63d454e7ce0a244b,i will fucking cut your heart out i will set you on fire motherfucker,1
37408,63e092c6579b700a, re nair sorry karl i wasnt able to see your mason article in time cuz they deleted it already  i got home from school todayoh well and yes you are absolutely right we wont ever stop making fun of herin fact if anyone in our group of peeps refuses to make fun of heri shall kill them higgins no more whr who wont shut up about her taxes about which no one cares no more nairchinned old hag no more hunchback bailey obsessed geezer who says if ya want to and finally no more potsmoking sexist btch hippie with all her fckng awwwwwwwwwwws and so trues who if i ever see her this summer im gonna give her a taste of her own medicine and roll her up in piece of paper and light er up and smoke up the wazoo hippie  ,1
37826,64fc056641dba716,bigger bang tour memorable moments why did you remove the memorable moments from the bigger bang tour page you wankerthats vandalismfuck off and die fuckwit,1
37978,6564fba30dcff2df,listen piece of bastard if yo have a chance to read this  read carefullyyou dare spoil my userpage and you will die for thati already tracked you and i know who you are before killing you  i will rape and kill the bitch of ayour mother and than torture the whole of your familywhat a pity you don t have a small daughter in order to rape torture to death and burn her aliveyou are a dead manthere is no place to hide in teh world for you,1
38109,65bd67fef6fcbcc5,i am going to shoot you in the head and laugh as your brains splatter onto the ground only for the lulz,1
38221,6604792fc33aabb1,may god spare your soul you are going to hell you worthless piece of shit maybe you will have fun when satan is ass fucking u instead of your queer little buddies fuck off and btw kick me off wikipedia you queer ass bitch fuck off and burn in hell bitch,1
38513,66c3bced1735cb90,am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchairi am going to rape you in the ass you fat bitch in a wheelchair,1
38520,66c9d8b17e757ca8,what are you talking about i am sheuli bose  sheuliboseyahoocom and what the bloody fucking hell are you yapping about come out i shall give you a tight slap you bloody fucker i will kill you,1
38578,66f0a9006c188820,fuck you honkey why you hatin on blacks you fucking pussy geek nazi ill come to your house and rape your mom because ive got a big black dick in her tight white ass honkey,1
38721,6751bbf92ec5c24a,i am going to shoot you in the head and laugh as your brains splatter onto the ground,1
39374,69123690b8d730c4,you leave my friends editing alone hello davejohnsan im new to wikipedia and i got a special message from you you leave my friends editing alone if you revert any of the edits which my friend posted on any tv shows and seasons articles ill be coming after you i will block you and i will sue you in court and kill you pure and simple and you know what you are not the boss of any the articles and you piss me off and i hope you die,1
39548,698d3dec0969f44a,fuck you bitch i will go to your house and kill you with my gun,1
39669,69e88ef179506404,my personal opinion is that youre a fucking wanker and i hope you die a painful death ,1
39864,6a6b16e9d691ee36,they are called syed you dirty chumpmuhajirs are the worst race on planet if the worldpeace will be achieved if muhajirs and jews leave this planet muhajirs should be hunted down like animals they should die  die muhajirs die muhajirs,1
40041,6adf90a875cdfcfd,hey stay the fuck out of my buisness you jewish redneck mexican fuckeri kill you fucker stay the fuck out of my buisness,1
40699,6c9b1ff4404330b1,hahahahahahahaha you cant stop me fucking homowhen my ban expires tommorrow im coming after your gay ass account,1
40704,6c9e587ac82d51b7,once again jd uk is a fucking faggot fucker who deserves to be beaten wit da ugly stick,1
41461,6e9826f166b7d7fe,nazis like you deserve worse than death i will make sure you suffer horribly,1
41805,6f85e3180440a535,be nice and dont be a dick or i will kick your ass,1
41817,6f8cc04296ad04b7,i hope world of warcraft dies a long and painful deathworld of warcraft sucks the biggest donkey balls on this planet i cannot express how much i hate this piece of wank other than hoping it is raped stabbed drowned raped again when its dead then drowned in its own blood from being stabbed afterwards it should be buried in a  feet deep pit full of maggots and when they have finished with it the whole pit should be set alight with  matches sometimes people tell me i should get this plague but id rather slit my bollocks open and pour burning acid over them and let your mum bite them off tasty eh,1
