,id,comment_text,severe_toxic
6201,1091689382892a88,securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securityfuck homeland securi,1
6204,10944d690e9892cc,jam your message up your arse wikipedia dickhead,1
6212,1097ef7cb66eda8f,fuck your couch nigger,1
6309,10d7e09735674f78,suck my balls fuck you,1
6457,1148afb7f5e6c842,you can suck my dick or cock,1
6533,11780d853ae5041b,orly fuck you again ,1
6646,11b4e04b309f4d79,i would like to extend a fat robust fuck you to the asshole who deleted my criticism of schengen  and you wonder why i continue to vandalize wikipedia its because some fucking asshole from the wiki community continually deletes whatever i post  yes i have used profanity and yes i have often not followed protocols  yet when i have followed wiki protocols even kindly worded comments are promptly deleted by the assholes of dickipedia  to all of you at wikipedia i extend a fat and boisterous fuck youfor deleting my comments ,1
6830,1239fe4940a46945,on my own talk page without leaving there fucking username needs to come and suck my dick becuse i realy think they should at least be able to back there shit up,1
6911,12703d55c77ed5b1,shut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upvvshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck upshut the fuck up,1
6917,1272f62a21efb219,fuck you you god damn mother fuckin son of a bitch stop being a stupid ass shithead and be fuckin cool for once,1
7063,12d627c78aa2f962,youre a moron its fuck fuck fuck a duck screw a kangaroo  a porcupine orgy at the zoo,1
7103,12ede95b6a12397c,you people are pretty overzealous with this whole free thing  get a fucking life you fucking niggers  ,1
7283,135f5c646b1c3dc3,you are a chicken shit cock sucking pussy bastard you are a chicken shit cock sucking pussy bastard,1
7299,1368c10281978876,youre a stupid cunt fuck you dumb arse your mum has a hairy cunt and i hope and pray that you die no fuck that i wish you would die if i had three wishes one of them would be to have you dead and the others would be so that everyone you knew hated your cunt like face,1
7302,1369e9e220aa5147, oh shit stop making warnings motherfucker also fuck you,1
7667,14658942f6e3036a,ya extra ur fuckin extra tryna bryte up urself and delete and revert my edits what if i revert ur face cuz it seems like u need some revertin on that ugly shit bitch zoe stay away from my edits u little hoe thank you for your consideration,1
7745,149d3236f4a5ffac,fuck you you come in put it all back then remove the template youre obviously another abusive jerk protecting that abusive jerk chriso so fuck you once more for good measure,1
7893,15020e13393c4b3c,hi you poor twerps my money does far more good than your pathetic rule enforcing have fun with your fat wives and gay hookers,1
7933,151ebc30bc8a4d42, u fuckin paki fuckersitalic textfukin taliban fuck u fuck u again fuck u even more   ,1
8141,15abaa783a453d4f,useless piece of shit youre an asshole you useless piece of shit get a life instead of deleting pages of loved ones who never did anything to harm you motherfuker,1
8217,15d32a7f16415363,is fucking dumd i hope someone kills him,1
8322,162035b60c769eec,marcus you suck guys dicks,1
8326,16235f5ddce28a61,paul tibbit is a fuckingass little piece of smelly donkey shit that raped spongebob rockhard i hope paul tibbit gets fucking cancer and burns in hellpaul tibbit is a weedsmoking bastard who completely fucked up spongebobspongebob is a pile of crap now i dont think ive ever hated a person more than i hate paul tibbit him and his pisspoor animation skillsyeh tibbit is such a homoi hope he fucking dieswhat the motherfucking hell is up with people these days nicks people obviously smoked lots and lots of crack in i love old spongebob new spongebob i dont blame sb i blame fucking paul tibbit  screw you paulthanks to that manhag spongebob is completely fked up ,1
8390,164b68b8df4b5872,save your sarcastic little remarks dick  ok dick  understand dick by the way im not calling you a dick dick,1
8610,16dbb02f5d3f4a67,fuck you smith  please have me notified when you die  i want to dance on your grave,1
8619,16e110672dde00d9,how civil is this  who the fuck do you think you are to but in on a conversation between old friends you cunt,1
8649,16fc8ee8dfc92c9e,are you gayare you a niggerare you a gay niggerthen the gay nigger association of america is right for yougive me yor moneyz,1
8787,1756fa379911285c,fag fag fag fag doosh doosh doosh suck my nuts,1
8865,1787e8af29b2563f,njgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life outside of wiki njgw is a fucking loser bastardnjgw is an unemployed mother fucking bastard loser rots here in wiki everyday he is a loser in life njgw is a fucking loser bastard with no life,1
